eventid,iyear,imonth,iday,country,country_txt,gname,nkill,nwound,short_country_label,country_code
201301240034,2013,1,24,153,Pakistan,Lashkar-e-Islam (Pakistan),0,3,PK,116
201301250021,2013,1,25,153,Pakistan,Unknown,1,2,PK,116
201301260002,2013,1,26,153,Pakistan,Baloch Republican Army (BRA),1,3,PK,116
201301260008,2013,1,26,153,Pakistan,Unknown,1,2,PK,116
201301260019,2013,1,26,153,Pakistan,Unknown,0,0,PK,116
201301260022,2013,1,26,153,Pakistan,Unknown,5,10,PK,116
201301260028,2013,1,26,153,Pakistan,Unknown,0,0,PK,116
201301260029,2013,1,26,153,Pakistan,Unknown,1,0,PK,116
201301260030,2013,1,26,153,Pakistan,Unknown,2,0,PK,116
201301270001,2013,1,27,153,Pakistan,Unknown,0,0,PK,116
201301270002,2013,1,27,153,Pakistan,Unknown,0,0,PK,116
201301270003,2013,1,26,153,Pakistan,Unknown,0,1,PK,116
201301270004,2013,1,27,153,Pakistan,Unknown,0,0,PK,116
201301270005,2013,1,27,153,Pakistan,Unknown,0,0,PK,116
201301270006,2013,1,27,153,Pakistan,Unknown,0,0,PK,116
201301270007,2013,1,27,153,Pakistan,Unknown,0,0,PK,116
201301270019,2013,1,27,153,Pakistan,Unknown,0,0,PK,116
201301270032,2013,1,27,153,Pakistan,Unknown,0,0,PK,116
201301270035,2013,1,27,153,Pakistan,Unknown,0,0,PK,116
201301270039,2013,1,27,153,Pakistan,Unknown,0,0,PK,116
201301280013,2013,1,28,153,Pakistan,Baloch Liberation Front (BLF),3,1,PK,116
201301280022,2013,1,28,153,Pakistan,Unknown,0,0,PK,116
201301280025,2013,1,27,153,Pakistan,Unknown,0,0,PK,116
201301280028,2013,1,28,153,Pakistan,Unknown,0,0,PK,116
201301280029,2013,1,28,153,Pakistan,Unknown,0,2,PK,116
201301290003,2013,1,29,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),1,0,PK,116
201301290004,2013,1,29,153,Pakistan,Jaish-e-Islam,2,0,PK,116
201301290009,2013,1,29,153,Pakistan,Unknown,1,2,PK,116
201301290011,2013,1,29,153,Pakistan,Unknown,0,0,PK,116
201301290014,2013,1,29,153,Pakistan,Unknown,0,0,PK,116
201301290020,2013,1,29,153,Pakistan,Unknown,0,0,PK,116
201301290022,2013,1,29,153,Pakistan,Unknown,0,4,PK,116
201301290023,2013,1,29,153,Pakistan,Unknown,0,0,PK,116
201301290026,2013,1,29,153,Pakistan,Unknown,0,0,PK,116
201301290031,2013,1,29,153,Pakistan,Unknown,0,1,PK,116
201301290032,2013,1,29,153,Pakistan,Unknown,1,0,PK,116
201301300006,2013,1,30,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),3,0,PK,116
201301300007,2013,1,30,153,Pakistan,Unknown,0,4,PK,116
201301300010,2013,1,30,153,Pakistan,Unknown,0,3,PK,116
201301300020,2013,1,30,153,Pakistan,Unknown,1,0,PK,116
201301300021,2013,1,30,153,Pakistan,Unknown,0,0,PK,116
201301300034,2013,1,30,153,Pakistan,Unknown,3,0,PK,116
201301310008,2013,1,31,153,Pakistan,Unknown,0,10,PK,116
201301310009,2013,1,31,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),2,0,PK,116
201301310018,2013,1,31,153,Pakistan,Unknown,3,0,PK,116
201301310025,2013,1,31,153,Pakistan,Unknown,1,0,PK,116
201301310026,2013,1,31,153,Pakistan,Unknown,0,0,PK,116
201301310028,2013,1,31,153,Pakistan,Unknown,0,0,PK,116
201302010002,2013,2,1,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),25,55,PK,116
201302010011,2013,2,1,153,Pakistan,Unknown,0,0,PK,116
201302020001,2013,2,2,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),35,8,PK,116
201302020002,2013,2,2,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),11,0,PK,116
201302020006,2013,2,2,153,Pakistan,Unknown,0,0,PK,116
201302020007,2013,2,2,153,Pakistan,Unknown,0,1,PK,116
201302020025,2013,1,31,153,Pakistan,Unknown,0,0,PK,116
201302030007,2013,2,2,153,Pakistan,Unknown,1,1,PK,116
201302030009,2013,2,3,153,Pakistan,Unknown,0,0,PK,116
201302030010,2013,2,3,153,Pakistan,Unknown,0,2,PK,116
201302030022,2013,2,3,153,Pakistan,Unknown,0,3,PK,116
201302040007,2013,2,4,153,Pakistan,Unknown,0,2,PK,116
201302040013,2013,2,4,153,Pakistan,Baloch Liberation Army (BLA),0,0,PK,116
201302040028,2013,2,4,153,Pakistan,Unknown,0,0,PK,116
201302050001,2013,2,5,153,Pakistan,Unknown,0,1,PK,116
201302050006,2013,2,5,153,Pakistan,Unknown,0,0,PK,116
201302050028,2013,2,5,153,Pakistan,Unknown,0,0,PK,116
201302060001,2013,2,6,153,Pakistan,Unknown,0,0,PK,116
201302060023,2013,2,6,153,Pakistan,Unknown,0,0,PK,116
201302060026,2013,2,6,153,Pakistan,Unknown,0,0,PK,116
201302060027,2013,2,6,153,Pakistan,Unknown,0,0,PK,116
201302070001,2013,2,7,153,Pakistan,Unknown,1,5,PK,116
201302070017,2013,2,7,153,Pakistan,Unknown,0,1,PK,116
201302070021,2013,2,7,153,Pakistan,Unknown,3,0,PK,116
201302080006,2013,2,8,153,Pakistan,Unknown,1,0,PK,116
201302080007,2013,2,8,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),13,31,PK,116
201302080008,2013,2,8,153,Pakistan,Baloch Liberation Front (BLF),2,1,PK,116
201302080016,2013,2,7,153,Pakistan,Unknown,0,2,PK,116
201302080023,2013,2,8,153,Pakistan,Unknown,0,0,PK,116
201302090002,2013,2,8,153,Pakistan,Unknown,0,0,PK,116
201302090003,2013,2,9,153,Pakistan,Unknown,0,0,PK,116
201302090004,2013,2,9,153,Pakistan,Unknown,1,3,PK,116
201302090005,2013,2,9,153,Pakistan,Unknown,0,0,PK,116
201302090008,2013,2,9,153,Pakistan,Unknown,0,0,PK,116
201302100001,2013,2,10,153,Pakistan,Unknown,0,4,PK,116
201302100007,2013,2,10,153,Pakistan,Unknown,0,0,PK,116
201302100008,2013,2,10,153,Pakistan,Unknown,0,0,PK,116
201302100020,2013,2,10,153,Pakistan,United Baloch Army (UBA),0,7,PK,116
201302100021,2013,2,10,153,Pakistan,United Baloch Army (UBA),0,0,PK,116
201302100022,2013,2,10,153,Pakistan,United Baloch Army (UBA),0,0,PK,116
201302100023,2013,2,10,153,Pakistan,Unknown,0,0,PK,116
201302100043,2013,2,10,153,Pakistan,Unknown,2,7,PK,116
201302110002,2013,2,11,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),0,1,PK,116
201302110024,2013,1,14,153,Pakistan,Unknown,1,0,PK,116
201302110026,2013,2,11,153,Pakistan,Unknown,1,0,PK,116
201302110027,2013,2,11,153,Pakistan,Unknown,1,0,PK,116
201302110030,2013,2,11,153,Pakistan,Unknown,1,0,PK,116
201302110038,2013,2,11,153,Pakistan,Unknown,1,0,PK,116
201302110044,2013,2,11,153,Pakistan,Unknown,0,8,PK,116
201302110046,2013,2,11,153,Pakistan,Unknown,0,1,PK,116
201302120007,2013,2,12,153,Pakistan,Unknown,2,1,PK,116
201302120009,2013,2,12,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),0,0,PK,116
201302120010,2013,2,12,153,Pakistan,Unknown,0,0,PK,116
201302120021,2013,2,12,153,Pakistan,Unknown,2,3,PK,116
201302130003,2013,2,13,153,Pakistan,Unknown,0,0,PK,116
201302130015,2013,2,13,153,Pakistan,Unknown,0,0,PK,116
201302140001,2013,2,14,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),4,9,PK,116
201302140003,2013,2,13,153,Pakistan,Unknown,0,0,PK,116
201302140005,2013,2,14,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),8,11,PK,116
201302140006,2013,2,14,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),6,1,PK,116
201302140007,2013,2,14,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),7,9,PK,116
201302140008,2013,2,14,153,Pakistan,Unknown,0,0,PK,116
201302140040,2013,2,14,153,Pakistan,Unknown,1,1,PK,116
201302150001,2013,2,15,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),1,2,PK,116
201302160004,2013,2,16,153,Pakistan,Lashkar-e-Jhangvi,91,169,PK,116
201302160010,2013,2,9,153,Pakistan,Unknown,0,0,PK,116
201302160011,2013,2,16,153,Pakistan,Unknown,1,0,PK,116
201302160012,2013,2,16,153,Pakistan,Unknown,0,4,PK,116
201302160036,2013,2,16,153,Pakistan,Unknown,0,0,PK,116
201302170003,2013,2,17,153,Pakistan,Unknown,0,0,PK,116
201302170015,2013,2,17,153,Pakistan,Unknown,0,4,PK,116
201302170046,2013,2,17,153,Pakistan,Unknown,1,0,PK,116
201302180001,2013,2,18,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),8,7,PK,116
201302180003,2013,2,18,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),2,1,PK,116
201302180004,2013,2,18,153,Pakistan,Unknown,0,0,PK,116
201302180005,2013,2,18,153,Pakistan,Unknown,0,0,PK,116
201302180008,2013,2,18,153,Pakistan,Unknown,1,0,PK,116
201302180012,2013,2,18,153,Pakistan,Unknown,0,4,PK,116
201302180035,2013,2,18,153,Pakistan,Unknown,0,0,PK,116
201302190003,2013,2,19,153,Pakistan,Unknown,1,0,PK,116
201302190021,2013,2,19,153,Pakistan,Unknown,0,0,PK,116
201302190022,2013,2,19,153,Pakistan,Unknown,1,1,PK,116
201302190044,2013,2,19,153,Pakistan,Unknown,0,0,PK,116
201302190050,2013,2,19,153,Pakistan,Unknown,0,0,PK,116
201302200004,2013,2,20,153,Pakistan,Unknown,1,10,PK,116
201302200005,2013,2,20,153,Pakistan,Unknown,0,2,PK,116
201302200006,2013,2,18,153,Pakistan,Unknown,0,0,PK,116
201302200007,2013,2,20,153,Pakistan,Unknown,0,0,PK,116
201302200018,2013,2,20,153,Pakistan,Unknown,1,2,PK,116
201302210005,2013,2,21,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),1,16,PK,116
201302210014,2013,2,21,153,Pakistan,Unknown,0,3,PK,116
201302210015,2013,2,21,153,Pakistan,Unknown,0,0,PK,116
201302220017,2013,2,22,153,Pakistan,Unknown,2,0,PK,116
201302220018,2013,2,22,153,Pakistan,Unknown,0,0,PK,116
201302230021,2013,2,23,153,Pakistan,Unknown,0,7,PK,116
201302230025,2013,2,23,153,Pakistan,Unknown,4,2,PK,116
201302230038,2013,2,23,153,Pakistan,Unknown,0,0,PK,116
201302240008,2013,2,24,153,Pakistan,Baloch Liberation Army (BLA),6,0,PK,116
201302240020,2013,2,24,153,Pakistan,Lashkar-e-Islam (Pakistan),6,0,PK,116
201302240028,2013,2,24,153,Pakistan,Unknown,0,2,PK,116
201302240029,2013,2,24,153,Pakistan,Unknown,0,4,PK,116
201302240031,2013,2,24,153,Pakistan,Unknown,0,0,PK,116
201302250007,2013,2,25,153,Pakistan,Unknown,4,26,PK,116
201302250014,2013,2,25,153,Pakistan,Unknown,0,0,PK,116
201302250015,2013,2,25,153,Pakistan,Unknown,0,0,PK,116
201302250021,2013,2,25,153,Pakistan,Unknown,0,1,PK,116
201302250047,2013,2,25,153,Pakistan,Unknown,1,5,PK,116
201302250050,2013,2,25,153,Pakistan,Unknown,3,9,PK,116
201302260007,2013,2,26,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),1,0,PK,116
201302260014,2013,2,26,153,Pakistan,Unknown,0,0,PK,116
201302260028,2013,2,26,153,Pakistan,Unknown,0,0,PK,116
201302260035,2013,2,26,153,Pakistan,Unknown,0,0,PK,116
201302270006,2013,2,27,153,Pakistan,Unknown,1,0,PK,116
201302270018,2013,2,27,153,Pakistan,Haqqani Network,0,0,PK,116
201302270019,2013,2,27,153,Pakistan,Unknown,0,0,PK,116
201302270020,2013,2,27,153,Pakistan,Unknown,1,0,PK,116
201302280009,2013,2,28,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),0,0,PK,116
201302280010,2013,2,28,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),0,0,PK,116
201302280011,2013,2,28,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),0,0,PK,116
201302280012,2013,2,28,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),0,0,PK,116
201302280018,2013,2,28,153,Pakistan,Unknown,0,0,PK,116
201302280029,2013,2,28,153,Pakistan,Unknown,0,0,PK,116
201302280031,2013,2,28,153,Pakistan,Unknown,1,0,PK,116
201303010003,2013,3,1,153,Pakistan,Baloch Liberation Army (BLA),1,0,PK,116
201303010007,2013,3,1,153,Pakistan,Unknown,0,0,PK,116
201303010010,2013,3,1,153,Pakistan,Unknown,0,1,PK,116
201303010015,2013,3,1,153,Pakistan,Unknown,1,0,PK,116
201303020009,2013,3,2,153,Pakistan,Baloch Liberation Front (BLF),4,0,PK,116
201303020010,2013,3,2,153,Pakistan,Unknown,0,0,PK,116
201303020015,2013,3,2,153,Pakistan,Unknown,1,0,PK,116
201303030001,2013,3,3,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),45,151,PK,116
201303030003,2013,3,2,153,Pakistan,Lashkar-e-Islam (Pakistan),0,3,PK,116
201303030006,2013,3,3,153,Pakistan,Unknown,1,1,PK,116
201303030009,2013,3,3,153,Pakistan,Unknown,0,0,PK,116
201303030010,2013,3,3,153,Pakistan,Unknown,0,0,PK,116
201303030016,2013,3,3,153,Pakistan,Unknown,0,0,PK,116
201303030017,2013,3,2,153,Pakistan,Unknown,3,0,PK,116
201303030018,2013,3,2,153,Pakistan,Unknown,1,0,PK,116
201303030019,2013,3,2,153,Pakistan,Unknown,0,0,PK,116
201303040024,2013,3,4,153,Pakistan,Unknown,2,13,PK,116
201303040025,2013,3,4,153,Pakistan,Unknown,0,0,PK,116
201303040026,2013,3,4,153,Pakistan,Unknown,0,5,PK,116
201303040029,2013,3,4,153,Pakistan,Unknown,2,1,PK,116
201303040032,2013,3,4,153,Pakistan,Unknown,2,0,PK,116
201303050013,2013,3,5,153,Pakistan,Unknown,0,0,PK,116
201303050014,2013,3,5,153,Pakistan,Unknown,0,0,PK,116
201303050015,2013,3,5,153,Pakistan,Unknown,0,2,PK,116
201303050016,2013,3,5,153,Pakistan,Unknown,0,2,PK,116
201303050017,2013,3,5,153,Pakistan,Unknown,0,0,PK,116
201303050025,2013,3,5,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),0,1,PK,116
201303050038,2013,3,5,153,Pakistan,Unknown,0,0,PK,116
201303050040,2013,3,5,153,Pakistan,Unknown,0,0,PK,116
201303060006,2013,3,6,153,Pakistan,Unknown,1,1,PK,116
201303060007,2013,3,6,153,Pakistan,Unknown,1,0,PK,116
201303060008,2013,3,6,153,Pakistan,Unknown,2,0,PK,116
201303060009,2013,3,6,153,Pakistan,Unknown,0,0,PK,116
201303060010,2013,3,6,153,Pakistan,Unknown,0,0,PK,116
201303060011,2013,3,6,153,Pakistan,Unknown,2,0,PK,116
201303060017,2013,3,6,153,Pakistan,Unknown,0,4,PK,116
201303060018,2013,3,6,153,Pakistan,Unknown,0,1,PK,116
201303060019,2013,3,6,153,Pakistan,Unknown,0,0,PK,116
201303060020,2013,3,6,153,Pakistan,Unknown,0,3,PK,116
201303060022,2013,3,6,153,Pakistan,Unknown,0,1,PK,116
201303060024,2013,3,6,153,Pakistan,Unknown,9,0,PK,116
201303060025,2013,3,6,153,Pakistan,Unknown,0,0,PK,116
201303070005,2013,3,7,153,Pakistan,Unknown,0,0,PK,116
201303070010,2013,3,7,153,Pakistan,Unknown,0,0,PK,116
201303070015,2013,3,7,153,Pakistan,Unknown,0,0,PK,116
201303070018,2013,3,7,153,Pakistan,Unknown,1,3,PK,116
201303070021,2013,3,7,153,Pakistan,Unknown,1,1,PK,116
201303070023,2013,3,7,153,Pakistan,Unknown,0,0,PK,116
201303070028,2013,3,7,153,Pakistan,Unknown,1,2,PK,116
201303080001,2013,3,8,153,Pakistan,Unknown,0,0,PK,116
201303080010,2013,3,8,153,Pakistan,Lashkar-e-Islam (Pakistan),0,0,PK,116
201303090004,2013,3,9,153,Pakistan,Unknown,5,29,PK,116
201303090010,2013,3,9,153,Pakistan,Lashkar-e-Jhangvi,1,0,PK,116
201303100005,2013,3,10,153,Pakistan,Unknown,1,3,PK,116
201303100006,2013,3,10,153,Pakistan,Unknown,0,3,PK,116
201303100011,2013,3,10,153,Pakistan,Unknown,1,0,PK,116
201303100015,2013,3,10,153,Pakistan,Unknown,1,0,PK,116
201303110005,2013,3,11,153,Pakistan,Unknown,2,4,PK,116
201303110012,2013,3,11,153,Pakistan,Unknown,0,0,PK,116
201303110020,2013,3,11,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),3,2,PK,116
201303120002,2013,3,12,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),3,20,PK,116
201303120003,2013,3,12,153,Pakistan,Unknown,0,6,PK,116
201303120004,2013,3,12,153,Pakistan,Unknown,1,0,PK,116
201303120005,2013,3,12,153,Pakistan,Baloch Liberation Army (BLA),1,1,PK,116
201303120007,2013,3,12,153,Pakistan,Unknown,0,0,PK,116
201303130001,2013,3,13,153,Pakistan,Unknown,0,0,PK,116
201303130003,2013,3,13,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),1,0,PK,116
201303130005,2013,3,13,153,Pakistan,Unknown,0,1,PK,116
201303130015,2013,3,13,153,Pakistan,Unknown,0,0,PK,116
201303130016,2013,3,11,153,Pakistan,Unknown,0,1,PK,116
201303130017,2013,3,11,153,Pakistan,Unknown,0,1,PK,116
201303130019,2013,3,13,153,Pakistan,Unknown,2,0,PK,116
201303140007,2013,3,14,153,Pakistan,Unknown,3,6,PK,116
201303140013,2013,3,14,153,Pakistan,Unknown,0,0,PK,116
201303150003,2013,3,15,153,Pakistan,Unknown,0,0,PK,116
201303150005,2013,3,15,153,Pakistan,Unknown,0,0,PK,116
201303150016,2013,3,15,153,Pakistan,Unknown,0,0,PK,116
201303150028,2013,3,15,153,Pakistan,Unknown,0,0,PK,116
201303150030,2013,3,15,153,Pakistan,Unknown,3,5,PK,116
201303160001,2013,3,16,153,Pakistan,Unknown,0,2,PK,116
201303160005,2013,3,16,153,Pakistan,Unknown,1,1,PK,116
201303160006,2013,3,16,153,Pakistan,Unknown,0,5,PK,116
201303160007,2013,3,16,153,Pakistan,Unknown,2,3,PK,116
201303160022,2013,3,16,153,Pakistan,Unknown,0,5,PK,116
201303160032,2013,3,16,153,Pakistan,Unknown,0,0,PK,116
201303170004,2013,3,17,153,Pakistan,Unknown,0,0,PK,116
201303170009,2013,3,17,153,Pakistan,Unknown,2,0,PK,116
201303170017,2013,3,17,153,Pakistan,Unknown,3,1,PK,116
201303180008,2013,3,18,153,Pakistan,Unknown,1,1,PK,116
201303180009,2013,3,18,153,Pakistan,Unknown,1,0,PK,116
201303180011,2013,3,18,153,Pakistan,Unknown,1,0,PK,116
201303180014,2013,3,18,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),6,45,PK,116
201303180017,2013,3,18,153,Pakistan,Unknown,0,0,PK,116
201303180018,2013,3,18,153,Pakistan,Unknown,0,0,PK,116
201303180022,2013,3,18,153,Pakistan,Unknown,0,0,PK,116
201303180024,2013,3,18,153,Pakistan,Unknown,1,0,PK,116
201303180029,2013,3,18,153,Pakistan,Unknown,0,0,PK,116
201303180036,2013,3,18,153,Pakistan,Unknown,1,0,PK,116
201303190014,2013,3,19,153,Pakistan,Unknown,2,0,PK,116
201303190015,2013,3,19,153,Pakistan,Unknown,1,3,PK,116
201303190020,2013,3,19,153,Pakistan,Unknown,0,0,PK,116
201303190021,2013,3,19,153,Pakistan,Unknown,0,0,PK,116
201303190048,2013,3,19,153,Pakistan,Unknown,1,2,PK,116
201303190066,2013,3,19,153,Pakistan,Unknown,1,0,PK,116
201303190067,2013,3,19,153,Pakistan,Unknown,2,1,PK,116
201303200005,2013,3,18,153,Pakistan,Unknown,0,0,PK,116
201303200006,2013,3,19,153,Pakistan,Unknown,0,0,PK,116
201303200008,2013,3,20,153,Pakistan,Unknown,0,1,PK,116
201303200015,2013,3,20,153,Pakistan,Unknown,0,1,PK,116
201303200020,2013,3,20,153,Pakistan,Unknown,1,0,PK,116
201303200021,2013,3,20,153,Pakistan,Unknown,1,0,PK,116
201303200022,2013,3,20,153,Pakistan,Unknown,1,0,PK,116
201303210001,2013,3,21,153,Pakistan,Lashkar-e-Islam (Pakistan),17,30,PK,116
201303210007,2013,3,21,153,Pakistan,Unknown,0,0,PK,116
201303210008,2013,3,21,153,Pakistan,Unknown,0,0,PK,116
201303210012,2013,3,21,153,Pakistan,Unknown,0,0,PK,116
201303210028,2013,3,21,153,Pakistan,Unknown,0,0,PK,116
201303210031,2013,3,21,153,Pakistan,Unknown,0,0,PK,116
201303220002,2013,3,22,153,Pakistan,Unknown,8,40,PK,116
201303220005,2013,3,22,153,Pakistan,Unknown,4,2,PK,116
201303220007,2013,3,22,153,Pakistan,Unknown,0,1,PK,116
201303220009,2013,3,22,153,Pakistan,Unknown,1,3,PK,116
201303220010,2013,3,22,153,Pakistan,Unknown,0,2,PK,116
201303220011,2013,3,22,153,Pakistan,Unknown,1,1,PK,116
201303220012,2013,3,22,153,Pakistan,Unknown,0,0,PK,116
201303220014,2013,3,22,153,Pakistan,Unknown,0,0,PK,116
201303220016,2013,3,22,153,Pakistan,Baloch Liberation Army (BLA),0,0,PK,116
201303220019,2013,3,22,153,Pakistan,Unknown,0,2,PK,116
201303220026,2013,3,22,153,Pakistan,Unknown,0,0,PK,116
201303220027,2013,3,22,153,Pakistan,Unknown,4,0,PK,116
201303230001,2013,3,23,153,Pakistan,Unknown,18,26,PK,116
201303230006,2013,3,23,153,Pakistan,Unknown,1,1,PK,116
201303230011,2013,3,23,153,Pakistan,Baloch Republican Army (BRA),0,0,PK,116
201303230019,2013,3,23,153,Pakistan,Unknown,18,12,PK,116
201303230029,2013,3,23,153,Pakistan,Unknown,0,0,PK,116
201303240009,2013,3,24,153,Pakistan,Unknown,1,0,PK,116
201303240014,2013,3,24,153,Pakistan,Unknown,0,2,PK,116
201303240018,2013,3,24,153,Pakistan,Unknown,1,0,PK,116
201303250001,2013,3,25,153,Pakistan,Unknown,0,0,PK,116
201303250008,2013,3,25,153,Pakistan,Unknown,0,0,PK,116
201303250010,2013,3,25,153,Pakistan,Unknown,0,1,PK,116
201303260005,2013,3,25,153,Pakistan,Unknown,2,0,PK,116
201303260007,2013,3,26,153,Pakistan,Unknown,1,0,PK,116
201303260014,2013,3,26,153,Pakistan,Unknown,0,0,PK,116
201303260016,2013,3,26,153,Pakistan,Unknown,3,0,PK,116
201303260017,2013,3,26,153,Pakistan,Unknown,19,0,PK,116
201303260018,2013,3,26,153,Pakistan,Unknown,0,1,PK,116
201303260021,2013,3,26,153,Pakistan,Unknown,2,0,PK,116
201303260033,2013,3,26,153,Pakistan,Unknown,0,0,PK,116
201303260037,2013,3,26,153,Pakistan,Baloch Liberation Army (BLA),0,0,PK,116
201303270004,2013,3,27,153,Pakistan,Unknown,0,0,PK,116
201303270005,2013,3,27,153,Pakistan,Unknown,0,0,PK,116
201303270014,2013,3,27,153,Pakistan,Unknown,2,0,PK,116
201303270015,2013,3,27,153,Pakistan,Unknown,0,2,PK,116
201303270017,2013,3,27,153,Pakistan,Unknown,1,1,PK,116
201303270024,2013,3,27,153,Pakistan,Unknown,0,1,PK,116
201303270033,2013,3,27,153,Pakistan,Unknown,1,0,PK,116
201303280001,2013,3,28,153,Pakistan,Unknown,2,3,PK,116
201303280015,2013,3,28,153,Pakistan,Unknown,0,0,PK,116
201303280016,2013,3,28,153,Pakistan,Unknown,0,0,PK,116
201303280018,2013,3,28,153,Pakistan,Lashkar-e-Islam (Pakistan),1,0,PK,116
201303280033,2013,3,28,153,Pakistan,Unknown,0,0,PK,116
201303280037,2013,3,28,153,Pakistan,Unknown,0,0,PK,116
201303290001,2013,3,29,153,Pakistan,Unknown,0,5,PK,116
201303290012,2013,3,29,153,Pakistan,Unknown,0,4,PK,116
201303290013,2013,3,29,153,Pakistan,Unknown,0,0,PK,116
201303290014,2013,3,29,153,Pakistan,Unknown,2,0,PK,116
201303290020,2013,3,29,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),11,28,PK,116
201303290023,2013,3,29,153,Pakistan,Unknown,1,0,PK,116
201303290027,2013,3,29,153,Pakistan,Unknown,1,0,PK,116
201303290028,2013,3,29,153,Pakistan,Unknown,2,1,PK,116
201303290029,2013,3,29,153,Pakistan,Unknown,1,3,PK,116
201303290030,2013,3,29,153,Pakistan,Unknown,1,0,PK,116
201303290039,2013,3,29,153,Pakistan,Unknown,2,5,PK,116
201303290041,2013,3,29,153,Pakistan,Unknown,0,0,PK,116
201303290042,2013,3,29,153,Pakistan,Unknown,0,0,PK,116
201303300002,2013,3,30,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),1,6,PK,116
201303300004,2013,3,30,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),3,6,PK,116
201303300009,2013,3,30,153,Pakistan,Unknown,0,0,PK,116
201303300010,2013,3,30,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),2,6,PK,116
201303300011,2013,3,30,153,Pakistan,Baloch Republican Army (BRA),0,0,PK,116
201303300012,2013,3,30,153,Pakistan,Baloch Republican Army (BRA),0,0,PK,116
201303300013,2013,3,30,153,Pakistan,Baloch Republican Army (BRA),0,0,PK,116
201303300014,2013,3,30,153,Pakistan,Baloch Republican Army (BRA),0,0,PK,116
201303300015,2013,3,30,153,Pakistan,Baloch Republican Army (BRA),0,0,PK,116
201303300016,2013,3,30,153,Pakistan,Baloch Republican Army (BRA),0,0,PK,116
201303300020,2013,3,30,153,Pakistan,Unknown,0,0,PK,116
201303300024,2013,3,30,153,Pakistan,Unknown,0,2,PK,116
201303310011,2013,3,31,153,Pakistan,Jamaat Tauhid Wal Jihad (Pakistan),0,2,PK,116
201303310012,2013,3,31,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),2,6,PK,116
201303310016,2013,3,31,153,Pakistan,Unknown,0,2,PK,116
201303310017,2013,3,31,153,Pakistan,Unknown,1,0,PK,116
201303310032,2013,3,31,153,Pakistan,Unknown,0,0,PK,116
201303310042,2013,3,31,153,Pakistan,Unknown,0,1,PK,116
201304010001,2013,4,1,153,Pakistan,Unknown,0,0,PK,116
201304010009,2013,4,1,153,Pakistan,Unknown,1,0,PK,116
201304010012,2013,4,1,153,Pakistan,Unknown,0,2,PK,116
201304010020,2013,4,1,153,Pakistan,Unknown,1,0,PK,116
201304010021,2013,4,1,153,Pakistan,Unknown,0,0,PK,116
201304010028,2013,4,1,153,Pakistan,Baloch Republican Army (BRA),0,0,PK,116
201304010029,2013,4,1,153,Pakistan,Unknown,2,2,PK,116
201304010057,2013,4,1,153,Pakistan,Unknown,9,9,PK,116
201304020003,2013,4,1,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),8,0,PK,116
201304020017,2013,4,2,153,Pakistan,Unknown,1,0,PK,116
201304030011,2013,4,3,153,Pakistan,Tehrik-i-Taliban Pakistan (TTP),4,4,PK,116
201304030013,2013,4,3,153,Pakistan,Unknown,1,0,PK,116
201304030020,2013,4,3,153,Pakistan,Unknown,1,0,PK,116
201304030022,2013,4,3,153,Pakistan,Unknown,0,1,PK,116
201304040014,2013,4,4,153,Pakistan,Unknown,0,1,PK,116
201304040024,2013,4,4,153,Pakistan,Unknown,1,0,PK,116
201304040025,2013,4,4,153,Pakistan,Unknown,0,1,PK,116
201304040028,2013,4,4,153,Pakistan,Baloch Liberation Front (BLF),0,0,PK,116
